ID,Text,class
16382,aur use sahi sochane ki dishaa kaun dega jab tak dusare ki sunega nahi pahle ki aankh,neutral
31568,tu h gulam aur tere jaise the angrejo ke gulaam chatukar nehru jaiso ne desh andhakar me pahuncha,negative
16568,unho ne socha hona pata ni dobara chance melee k na melee es leye sarkari kharchee te protocol na ho aayeee,neutral
34858,land good morning my dear friends guten morgen roj bas,neutral
8737,sadhvi pragya par jo aarop hai kya tumko sahi lagta hai hindu kabhi aatankwad nahi ho sakta congress minor,neutral
4512,gaya ke log kitano bar bjp ko jitaya par koi hai jo gaya ke liye kam karta ho yaha na hi hospital na,neutral
5500,prathamtah aapko pm banne ki hardik hardik shubhkamnaye modi ji aap bharat ko digital india banaeye,positive
2889,any iota of shame baishak allah ki lathi be awaaz hai,neutral
35375,gand marae bc pakistani channels unko chalane wale ucl final ko chor ke pak vs wi ki highlights dikha rahe hain h,negative
37321,iske baad bhi some gandiwadi people be like main fir bhi gandi ko chahunga,negative
16547,jab information sahi pta na ho to apni okaat logon ko nahi dikhani chahiya is say aap or aap ki chor le,negative
28242,ab o randi k bachy matter chod,negative
15813,my very first cassatte tape was fever when you ca nt sweat out what beautiful day,positive
12614,urdu mai likhte to shayad jeet jaati yeh to samajh hi nahi aaya hoga sarfaraz aur team ko,neutral
43851,office congratulations bhayia bahut bhadaiyiya apko pmo calls u it s great,positive
40699,ye purani pic hai teri sari videos jhuthi hai election se pehle ki hai evm strong room ke bahr te,negative
17205,saade guruan ne jo kurbaniyaan dittian ne apna rajya banna vaaste nahi insaniyant de,positive
26807,jis tarah sarfaraz khel rha hey ab iske bus ki bat nhi ya marne ki is sey running to ho nhi rhi aisa lag rha,negative
35974,no matter what result is you will always remain my leader i am always proud to say this हम,positive
33403,gujju in ko aadat hai paki pakai huyee khane ki last time anna se pakwa ke jo roti lee is baar soch rahe t,negative
20908,aapka charitra hum sabke lite adarsh nav bharat ki or koti koti naman,positive
5258,congratulations on your huge win one question kya aap pradhanmantri aaarakshan ke aadhar par bane h,neutral
5327,zimbabwe ka shoaib akhtar tha yeh wahiyat tareen baal thay bc ke eid ke eid nahata tha,negative
21778,nsharif oy kuty aloo pakistan me tumhara baap mar raha ha begarto tum ko sharam nahi ati wapis awo pasy do,negative
25185,yes sabka dhayan cwc pr hoga good match,positive
28951,you guys are good for nothing normal per,negative
27330,modi ji ko dubara pm bane ke mubark ho i hop mode ji is bar vi indiya ko ward mai no layge,positive
19502,league namjoon pk jzb w follow kro sub shabash,neutral
13512,appka dimagh kharab hogyia hay pakistan main rehtay ho pakistan ka khatay ho pakistan main bachay p,negative
31343,bhosdi ke katwe yeh hai teri aaukat madarsachaap dhokha dena tere khoon me hai aaj se nahi prithvi,negative
20853,saffron ishq sar chadh kar bolta hai good night,neutral
29354,fine touching feet of indian hon president ram nath kovind sir of india and hon lady smt savita kovind ma m of,positive
1892,date someone you can have fun at grocery store with,neutral
37539,payaltadvi sucide case mai teeno aropi griftar police ne kal raat hemaahuja ko arrest kiya watchvideo htt,neutral
28827,greenopolis sector gurgoan modiji aap ek ta,neutral
43955,ab hindu logo ko bhi chahiye ki wo bhi jab hindu muslim matter ho to wo victim card khele meri fami,negative
15678,tried today awesome exp hope to use it soon on india,positive
7757,yeh bakwaas nahi karega toh iska ghar kaisey chalega paanch saal mein modi y,negative
16421,rofique fact hai yeh bhai modi mast chutya banaaya unko chowkidar ke naam par aur election jeet gaya next,negative
40199,mots katy maybe tomorrow night my girl we can do it again for gees,neutral
1899,namaste ji thanks for your very warm and affectionate words indeed we are all grateful to our beloved,neutral
4064,i love hyderabadi accent so much hawle baata nakko karo miyyan kya cheenkmar angar hai bhai woh aag daaldi pa,negative
24130,are nagraj jo news share karta hai wo to pad liya kar,neutral
918,thank you for the acknowledgement nakakatuwa naman hehe,positive
23832,saal aur bache hai sahab students ko mariye naukri mat dijiye exam me paper out kra ke paisa km,negative
41452,isko zammene chayiye bus dogma hai ye kabhi akhilesh ki tareef karta hai aur kabhi rahul me pm dikh,negative
34335,national sale khud ko secular kheta hai aur apni party ka nam communal rakhta hai vende matram bol,negative
37189,ham kabhi gardish halat se mayus nahi bus yaqin shart hai jazbon ko ubhar ane verse by sada ba sahra poeti,neutral
2590,thanks i hope you are recovering well my best wishes,positive
13494,ram ram modi g kripa humari state jammu ko dakha humara ghr ma sub pada ha per be job nhi,negative
13796,desh ko aap jaise greah mantri ki jarurat h aap pe pura desh bhrosa krta h,positive
7588,anjana ka problem ye hai ki congress nahi debate mei toh raunak nahi ati hai debate mei trp drop hoti hai,neutral
42474,islam ka dehshat gardi se koi talluq nahi oic kashmir or palestine k awam ka sath day muslim dunya k khilaf mazali,neutral
29877,desi families love and care for each other in every moment bimaar ek hota h khichdii poora khaandan khta hai,positive
44076,sahana bahut saas ban gai aap and i agree asp world ki best saas ho mujhe aisi saas chahiye bas ab thodi maa bhi,positive
27042,i m happy to see you to sissy thanks sa chicken hahaha pina abrupt na tapok and chika,neutral
614,haaa no lie i think you should buy new pair bc i haven t put these shits on the charger in minute,neutral
43912,arsh hate this girl bht deserving log parry hain yar pta nhi q har ajeeb o ghareeb bandy ko muft me fame mil jati hai https t,negative
27111,patrag u r the worst debater have no respect for anybody bad mouthed tum bhi to h,negative
14776,mamata suno mulayam mat bano verna yeh naam kisi party ya sirf hindu ka nahi yeh us,negative
37290,bhagat abey chutiye unemployment low economic growth pey likhta nahi faltu ki bakchodi maat kiya karr sala bikau bhagat,negative
23507,job is k achi performance nhi deni jo mrzi krlo,neutral
12448,mere bhai zeeshan yaseen ka likha aur mere dost ammar ali khan ki awaz mai gaya hua world cup ka special song,neutral
1867,paul yeh to wohi ho gaya ki jisne homework nahi kiya usko prize aur baaki sab jinho ne homework kiya unko kuchh nahi,neutral
25402,sushant best g d m rning my lord ji bless us with more sewa sumiran parmarth aap ji de charna naal always,positive
8574,urdu come back nahi sedha back to pakistan player s short pitch balls nahi khel sakte yeh halat hai urdu,negative
40620,chunaw harna ya jitana ye bari baat nahi sangharsh jari rakhe aur aam logo ki have ki baat aur bharat me logo ki eq,positive
16796,tum sale fake account wale feku ke bhakt ab bangal ko badname karne pe tulle ho kyuki,negative
14540,bajpai results are out i think aapke autocorrect ne congress ko bjp se replace kr diya,negative
21299,mandir agar nhi bani to bjp ko hinduo par se sidha aajayenge agle chunav me,negative
34893,worldof jo hai tax bhar ke rakhi hai is hakle deshdrohi ki tarah ghotale nahi kiye,negative
8961,jo chor hota ha wo motorway ni banata metro ni banata pore mulk ki security teak ni krta,positive
20958,bengal me ram bhakt nhi but criminal gangs ke log violence kr rahe ha,negative
36485,aamra dada ke baare me tum rumors failata hai tumko lotka dega ped pe mordor of democracy by chomdi ka doctor,negative
31879,pakistan allah k nam py bna hy iski hifazt b wohi kr raha in jaison k bohkny sy kch nh hoga,positive
7526,then display on ur ac u r kanjoos so that no one expects,neutral
43487,ye saare data tabhi aaye h jb opposition ne debate pe aane se mana kr diya h well played bjp,neutral
42179,month ke liye hi kyu hamesha ke liye band kijiye kyuki us se aapka koi fayada nahi hai is,neutral
30669,her kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki,negative
13181,c m sir i am big fan of you please sir develop my town anand nagar,positive
31636,shabash india dark ages mubarak ho the hour of lynching is one of the most bloodcurdling indian short documentarie,neutral
9218,mohobbat ka kissa sabhi ka thha hissa thhi chaandi ki gudiyathha soney ka gudda nazar lagg gayi iss dosti ko,neutral
24608,manniye mantri mahoday bharat sarkar bhartiya railway me general bogiyon ki halat bohot kharab h,neutral
27200,sala khud hindi pic mein kaam kiya paisa kamaya pura hindustan tumhe ijjat diya aur abhi tum sala hindi l,negative
24480,tabuu mai ne pocha kya,neutral
8101,wish you very very very very very very very very very very very very very very happy birthday to krishna sir stay,positive
8977,bahut kam log apke brother ki tarah hote wish him luck fr future ahead,positive
2451,hooo my ggod please tell her im fan incredible,neutral
6944,it took just few months for kamal nath to show his true colours what is saying on this corruption case of,neutral
26643,madarchod baharchod radwe tere maa ka bhosda tuz jaisa gira hua aaj tak nahi dekha aur na dekhna,negative
37608,teri maa bhosda mulli maadar chod tu muslim ke naam par kalank hai band kar kutiya ch,negative
39881,followers pr apko mubarak ho ab party kb h,positive
31443,well come modi ji again and save our village city and country jai hind,positive
24880,so true bhaiiiiiiiiii bhaiiiii we miss you pakvwi,positive
15559,ji tumhare liye mayawati hi h baki bjp tumhare liye kch bhi krle tumko nhi dikhega bjp hi phle party h,negative
24632,kon maryam mukhtar main nhi janat is naam ko aur main to narrative ka matlab b,neutral
42664,lagta hain bhakto ne bhi like thok diya beechare low iq bhakts,positive
4464,ik hmari team mein potential h bs wqt kxh axha nhi chl rha pr we ll bounce back strong ia,positive
5948,assalam o alaikum sir sall say ho gaye hain mery school ggmps sufi ghulam muhammad choti bala ka aj tak bhi gate nahi laga,neutral
8523,so you ca nt say jai shree ram in west bengal mamta di will take action on them watch full video,neutral
30310,return abe pagal ho kya kuon islam ko badnaam kar rahe ho kahan karachi aur kahan ranchi ranchi is nam,negative
28200,alhamdulillah masha allah this is also my favorite qiraa i m naming my second male child insha al,neutral
39884,kabhi socha hay k har taraf pakistan dushman hamari establishment ko nazar atay hayn lekin in ki,neutral
28757,golden words har lafz me o matlab hin hota hy aur har o matlab hin me farq hota hy zindagi me cheezen totny ke liye,neutral
45116,boss even if dili kaayo ta close kay i look up to you dyud ever since katong ki guide ko nmo acquaintance hahaha,positive
36395,jo tum online dekhte ho vahi ad mei dikhta hai iss se jyada clear koi nahi,neutral
24502,anal is bechari ko b chufwaye gi ab,negative
15923,tu bhi to tha yaad h ka time ya bhul gaya,neutral
1695,jai shri ram bahen ji aur waise bhi we all r excersing our freedom of speech,neutral
3280,abhinand ka to muh suja tha tum jahilo ne to apne hi pilot ko mar diya anpad kahike,negative
23389,happy day to all cricketkacrown jeetega to hi,neutral
2609,priya to tere jaise fake update de ye baad me tweet delete kar deti hai jab isko khud pata ch,neutral
1922,tohin qki mai tumhari tarif kabhi bhi nahi karungi qki tarif aapne se aachhe logo ki ki jati h or mai t,negative
19602,saale ko dalo jail non bail hon chayiye,negative
37703,inc anurag ye sabh feku ki hugs ka kamaal hai,negative
6869,so r we are going to have big campfire at your rekindling hope workshop right,positive
8811,today we created history on tv we gave each seat analysis on bharat we covered many seats from,neutral
22053,narendar sir congrats for your huge win i am sail employee and huge fan of your i made modi team befor,positive
9942,athletics denham good luck boys,neutral
30316,to ye yaha se suru hua hai,neutral
5724,mamta banerjee jai shree ram vande matram bharat mata ki jai bengal ki,positive
25705,saale ki sirf shirt phada tho itni halchal jo mathura me bharat yadav ka jaan li ye darindon ne uska kya chal b,negative
44823,australia bangladesh afghanistan west indies sri lanka aur new zealand k alawa koi b ye world cup jeet skta hn,negative
41818,apni chori band kro coffee ke name pe pani pilana band kro warna consumer forum me complain krunga aur wohi coffe,negative
37293,allah islam ka elm or smj atta farmay sb ko or hmm ko b,neutral
43114,blossom sheikh mujhey lgta hai rozey ki waja se ap ka dimagh kaam karna band kr gya hai sana,negative
15960,people were making fun of zartaj gul ke iss ko kya pata hai taqreer tu hoti nahin all the while zartaj was like f,neutral
27800,i love to read and watch interviews thats how you do good research on your favs,positive
38154,koi thodi kripa drishti yahan bhi rakh le main bhi buri nahi utna nahi m,positive
43435,what wrong wd modi shah bjp ke bure din aane wale hain party now moving towards tanashahi t,negative
3647,jb hindustan khud hindustan ke bare m nhi sonch raha h dhrm ke naam pe bjp jaise logon ko jitaya,negative
35500,topi pehno pehnao nahi sal ki tomhe bhotto se pehle ka pata nahi he bat krt,negative
42211,ye din kabhi ni aaega we love our army nd we ll stand with our army insha allah,positive
26452,dear mom wife agar maid kaam pe nahi ayee toh ismein hamare koi galti nahi hai regards father hubby daughter son,neutral
19268,pehile to i btawa k ye tumko likh k kon diya hai ye hi sab jo yaha likhi ho tum baaki uska bhatiyan,neutral
19087,bohot purani ho gayi hai or har noob ne kharedi hoti hai mera pehle mood tha khareedoo,neutral
36083,istikhara is real you seek from allah and he gives you when youre ready for it it might be hurt for while but you know,neutral
14418,yogendrayadav good morning sir kabhi delhi me ghumty ho aap karty ho modi pm modi pm,neutral
5142,sharma tero ko gali sunne ka shok hai lagta hai ispar video banan be bhikhari sale,negative
21263,well said aakansha ye purana bargadh sirf aur sirf negative hi bolta h,neutral
16643,congrats seng and jao factor best wishes,positive
6987,are flipkart support ghatiya he ekdm amazon is far better than that,negative
20947,national bure logo ko jhat se pehchan nahi hoti aur ache logo ko jarurat nahi jhat ya mazhab se,positive
15668,q k modi ka yar pm bnta tu wo zrur invite krta usy half brdari ki taqreeb men,neutral
9137,bas hours hain aapke paas taiyaar ho jaaiye to guessthecommunity and win exciting gifts invite kijiye apne friends au,neutral
29759,nandani manik tum yanha kyu aaye manik ager main nhi ata toh nandani ager tum nhi ate toh surprise surprise rahte lakin tu,neutral
5025,hearty congratulations to jee rankers proud of our telugu toppers wishing you all the very best for your future,positive
22533,sir we have voted for nation apko kal ke result ke liye subhkamnaye jai hind,positive
27653,chokha restaurants kholne ka mtlb koi sense of responsibility ni haikharab khana dete hai customers ko,negative
41654,siddiqui,neutral
22692,hi bhai excited to celebrate eid this year with you and bhaijaan fans at gaiety galaxy on,positive
15821,hi topper of girls on kota factory such an awesome series for students to be inspired by jeetu bha,positive
13333,he is the biggest idiot india has ever seen dukan band kar aur sarak le futiye vote chaiye ga u ko,negative
13272,india amalfiyatchweek meri jcb kismat hai lkin itni buri bhi nhi ki tum muje yatch pe na lejao,negative
28043,ind gandhi agar ye fake news hai to phir iss kratya k liye iss,neutral
25226,bad do good jab na umeedi bohat ziyada ho jaye to insan is tarah k raste talash krta hai or khush rehne ki koshish krta hai,neutral
1841,what great speech by our pm sir sabka saath sabka vikas sabka visvas great bharat,positive
17236,abusing children is very big crime haramzade ko badi saza honi chahiye isliye nahi k muslim hai c,negative
38937,brigade simple chori ho gaya vo bhai kisi ne bana ke da kar diya already exist aata,neutral
27243,akak musical songs thank you so much anmol nice story very nice song enjoying so much musical,positive
8885,bjp ki chunav kaladhan vapasi har saal do krore naukari mahangai kam karne musalmano ko bharat se hatayeng,neutral
36118,nakli santo ki vaani me puranata nahi hoti is se to modi ji theek h,neutral
18181,huma and u must have said k main patwaran houn aur wo sab samajh gai houngay,positive
16229,lucky fan at mannat with king khan after he delivers box full of king of fruits mangoes directly in the hands of the k,positive
8368,izzat get well soon jat selamat hari raya aku maafkan semua salah kau jat semoga tenang ye,positive
1652,ff have great weekend popat panju,positive
45152,what can be worse stone pelters ye kuch nai krenge j k police hume kuch krne nai dete government kuch to,neutral
15141,may ghanta bharat band modi again welcome again,neutral
31357,wukla pehle he iftikhar choudhry ka sath dene ke result bhugt rahe hain wo etne bewkoof nahi hain k,neutral
16540,dhanani scindia,neutral
10099,sub happy national water flowe day my new homiees i hope we can have long long term relationship,neutral
12983,duracharya tum kahena chahate ho ki hindustanis medias kutte ki dum jaisee hin jo kabhi sidhee nahi,negative
5309,roza hai koi kaanch nahi jo ghalti se toot jaega aesy nothing to worry about,neutral
1766,rubika gandi to bata jo andar ko matri banya h bjp ne o kya bayan deya h sali haramkhor terei chod,negative
28113,itna gussa araha hai saala roz post dekhti thi pata hi nahi chalta kya horaha peeche se this is really sad s,negative
40739,month ke liye hi kyu hamesha ke liye band kijiye kyuki us se aapka koi fayada nahi hai is,neutral
1637,abu kute ki tarah bhonkta he jb k ye farishta k cousin ka wo attitude he jo tere jese,negative
35009,modi g ko mera pradam aur jeet ki subhkamna mera aap se nivedan hai ki sabhi government schools aur c,positive
31452,ghatia maa ki aulaad tere jese bekaar log kr bi kya skty hain saly gandu tu tou wo chutiya hai jo,neutral
15267,english me bolne wale chhiye the isko bc jab mai bolne laga toh ye block kyun pel gayi,negative
26288,nahi ab hum apne chune gaye netao k piche padkar apne area ka kam karvayenge mo,neutral
11013,reports degree ki jaanch hone do pahle mat bolo rahul ke jija shatir chor hai ye innocent,neutral
19640,mai kyo nawaj ya nawaz bolu bc muslimo ke allah ki chut bas kam hi to nikalna hai u,negative
31890,gandhi sirf wo nehi hota jo gandhi ke bansaj ho gandhi wo hote he jo bapuji ke adarsh pe chalte hain ajj log sama,neutral
5455,bibi ye jo video dikha rahi ho ye kher se tumare chor papa aur chor uncle k kale kartooton ka result,negative
23074,ye original gandhi nahi the sirf pahnava tha mukhota pahnne se koi gandhi nahi banta ganhiji ka ek,negative
32735,kuchh socho uske baare me kisi k bare me kabhi na kabhi to sochna padega hi to aaj hi q nahi kaal k,positive
3444,,positive
6854,yahi to ladai hai us kitaab ki chalani padegi what trailer movie i am eagerly waiting to watch loved it,positive
29389,madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jayengi,positive
19552,sab or jo mar rahy h wo sale bol rahy h mandir me gosht khe rahy ho jhute kon khe dega ya mandir h or mandi,neutral
3351,white sahi rehega skyblue ka koi bharosa nahi raha ab woh baljit ki friend skyblue pehan ke hi ga,negative
9503,manani mukhyamantri ji banda bhoomi sanrakshan sinchai avm jal sansadhan vibhag me bhi bahut bhars,neutral
17346,aurat,neutral
15415,i wish very extremely happy and blessed ramadan or ramjaan month to you the wow and how powerful celebrity katri,positive
11382,is bkl ki shakal hi suar jaise hai usi ko dekh k log paisa fenk dete hai,negative
27829,pledgeagainstcorruption good afternoon guru g bless us and give us power to do more and more sewa s,positive
21219,thinker ko bhul gya tu samosia jaisa handsome nhi hai ye but taklu to hai,negative
2415,happy birthday bhaiya happy many many returns of the day,neutral
12927,says here phutt merzi says,neutral
21851,manzoor miyan thank you very much for liking my poetry your appreciation boosts my zeal mo,positive
26243,jab pashto nahi samaj aati to wese fazool me bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi,negative
15770,not every problem needs solution some only need jo hoga baadmei dekha jaayega,neutral
27345,it ll be gift for you guys la jityo bhane haha,neutral
15073,ajit wo gunda gandhi jisaka beta musalaman bana kya gandhi murkh gadaha tha jo etihash nahi padha tha jo m,negative
24061,to polticians bhi to wahi krtr h lime light me aane ke liye,neutral
27300,hahaha kitkat i forgot abt that thank you shyam,positive
41866,fc repost masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi hota kaafir premieres,positive
22152,no wonder he is so strong six beautiful strong women may allah give him long life to be able to com,positive
23054,media ka level bahut high ho gaya hai ab congress kya karegi aap jaise mahan logo ke beech itna hate aap logo fa,negative
19370,hey guys i m so excited really suprb seducted for some coolness are excited to watch the movie watch it out guys,positive
31718,ndtv is lost case kuchh na ho sakta iska,neutral
10096,bahut badhiya inciative hi bhaiya or aapko phir se zabazsttt jeet pr hardik badhai,positive
43640,asti we love getting good reviews thanks to edel ryan on twitter for this lovely one i just love asti the best ita,positive
14113,awesome video of my project using pi to enhance retro game consoles lets you do things like stream games throug,positive
24015,why something wrong dont worry kite jumpe nnti k insyallah jage diri nk raya ni,positive
43982,love u meet papa dhan dhan satguru tera hi aasra gud morning satgur maula bless,positive
28119,rathee ever heard of this jingle we used to say as kids chidte ko chidayenge laddo pede khayenge that s wh,neutral
29614,ntf haan har episode khatarnak hota h,neutral
34660,pradhanamntri ki kurshi ki izzat hamesha ki jayegi lekin us vyakti ki bilkul bhi nahi jise desh pujipatiyon ne apn,neutral
22133,aaj boht samose khane ka mann karra hei love you ultimate akshay kumar,positive
29680,didi aap ko jai shree ram me fasa k apna mota bhai bengal jeetne ki taiyari me lag gaya,neutral
26692,narendra modi and amit shah just made sure that the worst nightmare of the fake liberals came true ab saalo ki fati padi hai,positive
3029,kuch bachy maa sy qabo nahi aty jab to bap ka chittar kam ata hy or ye aakhri option hy maa ki bat sunna,neutral
41623,worldcup ka pehla upset bangladesh ne south africa ko runs se hara dia bangladesh m rahim south,neutral
30788,perdeas ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jny,positive
2315,i from so good heartwish so and so happy and blessed ramadan or ramjaan month kinds to you the hon secretary gen,neutral
31684,great congratulations sir ap ko bharat mata ne bheja as an avtar like lord krishna and ram desh k,positive
29692,jashipur ka electri department world ka sabse matherchod he aur yeha ka local neta to puchiye mat,negative
12953,jab zee news wale bare hin besharmi k sath congress party ka virodh kar sakati hai to jab congress ne apne spoke p,negative
13255,rana bandri jhoot bol bol teri shakal sour jesi ho gae baghairat admi tere mian kanjar ne tex k paison,neutral
37874,tere jaise murtado ko interfare karne ki koi zarurat nhi hai khabees murtad,negative
22529,omg my baby in big boss ca nt wait to see you aap hi jitoge i know i m soooooooo,positive
7213,exactly s m jab tk hota weather i like it coz it s cool and something bearable har,positive
34613,i m not even ganna say what i wan na say,neutral
28627,kas duffer admi ya aurat jo bhi hai tu tera ye krishna buri tarah se flop ho ka,negative
39835,personality ho to jaisi ho dil lattoo hojay jis per,neutral
16311,we voted modi jee for corruption free administration but you are unable to curb such malpractice durin,neutral
26370,rahul ji desh ko aap ki jarurt hai aap k apno ne desh ko sich sich k es layk banaya hai hum jroor k,positive
34280,sirf majak hai lightly lo,neutral
28842,hmm ane wale mausam ki pyari se shurawat best feelings love saturdayfeel,positive
10478,dj pta nhi kyu hindu ladkiyan is gandgi me girti hi ja rhi hain libral hindu hone ka ye result hai it is o,neutral
40477,bhik ke visa par reh rahe ho aur dusro ko clothing opinion baatt rahe ho no wonder you make bhakts orgasmed,positive
25936,i used to watch pyaar ki ek kahani pabitra rista uudaan sasural simarka they made my life entertaining,neutral
2795,past pr sb ko bulaya pr gaye nhi madarchod bahut bde bhrast niyam kanun ke ho ek baap ki jayaz awlaad ho innovator,positive
36429,sir fm hm eam dm or deputy pm wud love to see u in one such role president post huaa purana iss,positive
42908,es orat ki koi apni pahchan nahi or chali pm pakistan ko bolna yahi soch ker bol datinhy chalo esi t,negative
32889,congrats sir we need your help to see our country to get new heights in your pashupaalan ministry,neutral
26630,mamta didi jai shree ram jai shree ram jai shree ram bhoot pisach nikat nh aave ram name jav name s,neutral
4288,god told me to tell y all the best is yet to come when you glow you gon na shine,neutral
3404,the eid celebration at the topkapi palace in istanbul at the morning of eid topkap ı saray ı nda bayramla ş ma t ö re,positive
27496,m ansh u rohatgi inko apne haal p chhor dena chaiye inke pichwade me khud ba khud may ko chhata,negative
8007,aaj bharat kai har nagrik ko aap par garv hai jis trh se aapnai apnai bitai five years mai foreign,positive
43723,the femme code for shopping u d look so good in that u couldnt pay me to wear that shit but i luv u n ur weirdo style h,neutral
15463,muchongo murena vhana vhavho khevha vhari nnyo ua ima nga chiskop ndi yone love,neutral
956,is baat mein koi shanka nahi hai hydrabaad hi nahi aise bahut se muslim bahulak ilake hai jo aantankw,negative
20759,who said ki jcb only khudai k kaam ati h yha dekho bhrayi bhi chal rahi h,neutral
17209,thank u for tha luv my g,positive
15218,namastey sir sir please apna bodyguard rakh lopls sir m monu sharma from haryana,neutral
24637,swarnim itihaas banega bharat naye pankh le udega tez raftarnayi soch hai har din ek nayi khoz hai,positive
28197,peene ki capacity jeene ki strength account ka balance aur naam ka khauf kabhi bhi kam nahi hona chahiye virat,positive
33550,mamta banerjee ram naam ki mahima hi alag hai jb bhi ram ka naam japo toh hmara mn anand se bhar ut,neutral
18782,lagbhag har state mai aapki sarkar hai center mai bhi bahumat se aap hai president aapki pasnd ka hai,neutral
14063,umar yes wishing all the best to pakistani team in losing all the best boys harny mai b bari mehnat lgti hai,negative
6459,great question and great answer from see,positive
15558,librandus still do nt digest modi as pm abhi to suruvat hai tak bjp ko hi rahna hai,positive
33821,sir i am blind supporter of bjp but not dumb i can sense the arrogance of bjp mla in y,neutral
45023,i hate the feeling that im being sneakdissed and i dont say nothig about it i be feeling like bitch,positive
27670,mardo se kya dushmani hai be ab kya tere free ke chakkar me gender change karva le ghunghruseth,neutral
2272,bewise chooseright good afternoon guru g bless us and give us power do more nd more sewa simran,positive
20702,kapik sibal ji to london gaye the ye evm ka malum karne kuch nahi hua isliye congress chup hai kuc,positive
35343,pragna thakur ko congress ne fake case create banake fasaya tha isas,neutral
8639,manik bhai aap log ko samajhna hoga modi ji ko samajhne ke liye aisa insaan chahiye jo barat kuch le,positive
35553,ka lounda kitna bada chutiya hi tu btw r u born by halala just asking,negative
2119,nilesh bhai bhadwo k much nhi lagte yagi media me atal ji ke kheelaf jhoot,negative
4020,rajpoot i m not sure how many times i m going to want to wish you happy birthday so i thought i d better start right now i,positive
34752,the max fashion way showcases true spirit of ramadan with heartwarming campaign iss eid dil aur darwaaze khule ra,positive
24793,today we remember honour raja ram mohan roy the father of indian renaissance the founder of brahmo samaj we pay tribute,positive
23860,no never and ever she is not like other girls she is completly diffrent very disciplined gir,positive
30234,wese pichly world cup se kafi improvement ki h pakistan ne,positive
36956,sir aap show mein sab tv ka show tarak mehta ka ulta chasma k cast ko kavi bulaiye na this,neutral
566,dhol seriously one of the best post i have seen bravo nd respect,positive
28573,thank god arnab goswami is nt someone s house s bahu bhut kalesh karwata bharatsedhokha,neutral
27290,im very besabri insan and bossy my siblings and my parents people think that i lie when i say,positive
549,then what the fuck are we gon na eat cereal with fucking water,negative
27279,few days back you asked who is the biggest panauti see the pic and you reply now no one in this,negative
31781,yogendrayadav hum bjprss virodhi theaur hain election mein unki jeet hui toh iska matlab ye nahin ki hum apnea,neutral
44789,nirhua dinesh lal yadov ko koi na koi mantri pad milna chahia bande ne bahut mehanat ki thi azamgarh me akhies,positive
8336,very very thanks for this sir but grade exam k bare m btaye time pe hoga ya reet aayegi ya,neutral
15515,my mum just saw this girl wearing ripped jeans and was like iss ke peeche kutta laga tha isiliye jeans phatt gayi,positive
11350,people arrested by mamata banerjee s police for chanting jai shri ram tmc goons went one step further and bjp worker st,neutral
5849,wo vote le k nahi betha tha logo ko laray de kay k paris or france bna doonga pakistan ko beghairat insan,negative
2747,kodwa guys gave us thandiwe forget national this man is an international treasure that has to be protected,positive
39473,mamatafrustrated we want to test jay bajrangbali and har har mahadev also,negative
37014,aise hi soch ke karan right wing ka har mehnat bekar jata hai mam gandhi desh ka prateek hai ja,positive
14227,abe chup na chut ye bh tere ko tere dm main gali de dunga tu srk ke sath kaam kar chu,negative
32086,thursdaymorning good morning sohne satguru g thanks for giving this beautiful day bless this day sp,positive
12620,vivek oberoi sir apka performance powerfull he laa javab blockbuster movie,positive
36346,sala boss is always right waalo ko bulaya hai bas,neutral
18455,ram ram sabji bhaiyo ko,neutral
4450,what stupid ass app fucking piece of shit jitna paisa lotte ho app pe lga dena tha thoda,neutral
15135,gujju khana khane jarur aayenge bhaisaab,neutral
40589,ye bohat koshish kr rhy nicha dekhane ki per in se ho nhe pa rha,negative
35319,some media walas think they are master of all trades but actually they are jack of none rajdeep talki,neutral
34352,toh aap log ne saal se konsa collector bana diya kissan ko jumle baji karna band karo desh ko,neutral
33432,election ke aage sab aakre supaya gaya godi news channels desh ke logo ko ullu banake pakistan b,negative
14353,uff apna pink lips ke shat kutte ki tara bhokna mat ok bhokne nese tum jit nehi jaugi pinkyraftar jitna to choro se,negative
24908,bhai sahab apke or apke bikau or apki bjp media ke liye to hamare rashid,negative
9718,vande mataram desh ki baag dor bahut samay baad sahi haathon mein aai jai sri ram jai hind,positive
17858,me i m really sad me to me maybe this sad music will help,neutral
27234,my lord leave me not childless and thou art the best of inheritors ramdan,positive
13655,or jitao modi obc walo ab tumhe samsh me aayega,negative
26576,lekin road block karke aur market band karke namaz padna sahi yeh kya ye,neutral
22737,aisi neech mexican logo ki harkaton ke wajah se trump apne border pe deewaar bana raha hai what for she deser,negative
39717,eid is during pride month queer mubarak illustrations by varaham,positive
21898,shoaib bhai world cup main acha performance dani ha ap na kion kanyeahnap ka akhri world cup ha,neutral
41988,miheiftai addah muhi teemsss ado volwa no aviyata good morning,neutral
