ID,Text,class
16382,rtforinc aur use sahi sochane ki dishaa kaun dega jab tak dusare ki sunega nahi pahle ki aankh https co,neutral
31568,akhileshpsingh tu h gulam aur tere jaise angrejo ke gulaam chatukar nehru jaiso ne desh andhakar pahuncha https co,negative
16568,khwamkhwah unho ne socha hona pata ni dobara chance melee k na melee es leye sarkari kharchee te protocol na ho aayeee,neutral
34858,mattirutonen kurdish land good morning dear friends guten morgen roj bas,neutral
8737,vbwalia sadhvi pragya par jo aarop hai kya tumko sahi lagta hai hindu kabhi aatankwad nahi ho sakta congress minor https co,neutral
4512,amitshah gaya ke log kitano bar bjp ko jitaya par koi hai jo gaya ke liye kam karta ho yaha na hi hospital na https co,neutral
5500,narendramodi prathamtah aapko pm banne ki hardik hardik shubhkamnaye modi ji aap bharat ko digital india banaeye https co,positive
2889,zartajgulwazir iota shame baishak allah ki lathi awaaz hai https co,neutral
35375,gand marae bc pakistani channels unko chalane wale ucl final ko chor ke pak vs wi ki highlights dikha rahe hain h https co,negative
37321,iske baad bhi gandiwadi people like main fir bhi gandi ko chahunga,negative
16547,jab information sahi pta na ho apni okaat logon ko nahi dikhani chahiya say aap aap ki chor le https co,negative
28242,iamsunnydeol ab randi k bachy matter chod,negative
15813,first cassatte tape panicatthedisco fever ca nt sweat beautiful day,positive
12614,urdu mai likhte shayad jeet jaati yeh samajh hi nahi aaya hoga sarfaraz aur team ko https co,neutral
43851,anurag office congratulations bhayia bahut bhadaiyiya apko pmo calls u great,positive
40699,yadavtejashwi ye purani pic hai teri sari videos jhuthi hai election se pehle ki hai evm strong room ke bahr te https co,negative
17205,gpannun adgpi saade guruan ne jo kurbaniyaan dittian ne apna rajya banna vaaste nahi insaniyant de https co kpdnjfkcxp,positive
26807,jis tarah sarfaraz khel rha hey ab iske bus ki bat nhi ya marne ki sey running ho nhi rhi aisa lag rha https co,negative
35974,rt matter result always remain leader always proud say हम,positive
33403,amit gujju ko aadat hai paki pakai huyee khane ki last time anna se pakwa ke jo roti lee baar soch rahe https co,negative
20908,aapka charitra hum sabke lite adarsh nav bharat ki koti koti naman https co,positive
5258,narendramodi congratulations huge win one question kya aap pradhanmantri aaarakshan ke aadhar par bane h https co,neutral
5327,harrybhalu ztcbyzain zimbabwe ka shoaib akhtar tha yeh wahiyat tareen baal thay bc ke eid ke eid nahata tha,negative
21778,hussain nsharif oy kuty aloo pakistan tumhara baap mar raha ha begarto tum ko sharam nahi ati wapis awo pasy https co,negative
25185,annucricxpert icc bcci yes sabka dhayan cwc pr hoga good match,positive
28951,railwayseva railminindia irctcofficial piyushgoyaloffc piyushgoyal guys good nothing normal per https co,negative
27330,modi ji ko dubara pm bane ke mubark ho hop mode ji bar vi indiya ko ward mai layge,positive
19502,pakpromo league mygownsme kimktnam bonerppetit namjoon bangtan pk jzb w follow kro sub shabash,neutral
13512,hamidmirpak appka dimagh kharab hogyia hay pakistan main rehtay ho pakistan ka khatay ho pakistan main bachay p https co,negative
31343,bhosdi ke katwe yeh hai teri aaukat madarsachaap dhokha dena tere khoon hai aaj se nahi prithvi https co,negative
20853,jyoti saffron ishq sar chadh kar bolta hai good night,neutral
29354,fine touching feet indian hon president ram nath kovind sir india hon lady smt savita kovind https co rvntfvxgbh,positive
1892,rt kaaylaarosee date someone fun grocery store,neutral
37539,rt payaltadvi sucide case mai teeno aropi griftar police ne kal raat hemaahuja ko arrest kiya watchvideo htt,neutral
28827,rt amitshah https co amitshah pmoindia drkkkhandelwal cmohry greenopolis sector gurgoan modiji aap ek ta,neutral
43955,padmajajoshi ab hindu logo ko bhi chahiye ki wo bhi jab hindu muslim matter ho wo victim card khele meri fami https co,negative
15678,tried getsimpl today awesome exp hope use soon uber india amazonin becurefit jiosaavn oyorooms https co,positive
7757,timesnow asadowaisi yeh bakwaas nahi karega toh iska ghar kaisey chalega paanch saal mein modi https co,negative
16421,rofique fact hai yeh bhai modi mast chutya banaaya unko chowkidar ke naam par aur election jeet gaya next https co hxmtmdasns,negative
40199,abasajj lelo mots foyinog katy maybe tomorrow night girl gees,neutral
1899,rt drharshvardhan namaste himantabiswa ji thanks warm affectionate words indeed grateful beloved,neutral
4064,rt kattarsalmanioc love hyderabadi accent much hawle baata nakko karo miyyan kya cheenkmar angar hai bhai woh aag daaldi pa,negative
24130,nagraj jo news share karta hai wo pad liya kar,neutral
918,rt thank itsdredesu acknowledgement nakakatuwa naman hehe https co oizugbjkba,positive
23832,myogiadityanath saal aur bache hai sahab students ko mariye naukri mat dijiye exam paper kra ke paisa km https co,negative
41452,rubikaliyaquat isko zammene chayiye bus dogma hai ye kabhi akhilesh ki tareef karta hai aur kabhi rahul pm dikh https co,negative
34335,rt aimim national asadowaisi sale khud ko secular kheta hai aur apni party ka nam communal rakhta hai vende matram bol,negative
37189,rt ham kabhi gardish halat se mayus nahi bus yaqin shart hai jazbon ko ubhar ane verse jilanishams sada ba sahra poeti,neutral
2590,rt narendramodi thanks neeraj hope recovering well best wishes https co ubzqwpvaxh,positive
13494,narendramodi ram ram modi g kripa humari state jammu ko dakha humara ghr sub pada ha per job nhi https co,negative
13796,amitshah alokbehera narendramodi desh ko aap jaise greah mantri ki jarurat h aap pe pura desh bhrosa krta h https co snqswudyts,positive
7588,anjanaomkashyap anjana ka problem ye hai ki congress nahi debate mei toh raunak nahi ati hai debate mei trp drop hoti hai,neutral
42474,islam ka dehshat gardi se koi talluq nahi oic kashmir palestine k awam ka sath day muslim dunya k khilaf mazali https co,neutral
29877,rt ianishchawla desi families love care every moment bimaar ek hota h khichdii poora khaandan khta hai,positive
44076,sahana bahut saas ban gai aap agree asp world ki best saas ho mujhe aisi saas chahiye bas ab thodi maa bhi https co,positive
27042,boulavern happy see sissy thanks sa chicken hahaha pina abrupt na tapok chika,neutral
614,aye haaa lie think buy new pair bc put shits charger minute,neutral
43912,rt syeda arsh hate girl bht deserving log parry hain yar pta nhi q har ajeeb ghareeb bandy ko muft fame mil jati hai https,negative
27111,sambit patrag rssurjewala incindia u r worst debater respect anybody bad mouthed tum bhi h https co,negative
14776,zeenewshindi mamataofficial mamata suno mulayam mat bano verna yeh naam kisi party ya sirf hindu ka nahi yeh us https co,negative
37290,chetan bhagat abey chutiye unemployment low economic growth pey likhta nahi faltu ki bakchodi maat kiya karr sala bikau chetan bhagat,negative
23507,nonsains job k achi performance nhi deni jo mrzi krlo,neutral
12448,mere bhai zeeshan yaseen ka likha aur mere dost ammar ali khan ki awaz mai gaya hua world cup ka special song https co,neutral
1867,namik paul yeh wohi ho gaya ki jisne homework nahi kiya usko prize aur baaki sab jinho ne homework kiya unko kuchh nahi,neutral
25402,rt gaba sushant best g rning lord gurmeetramrahim ji bless us sewa sumiran parmarth aap ji de charna naal always,positive
8574,geonews urdu come back nahi sedha back pakistan player short pitch balls nahi khel sakte yeh halat hai geonews urdu,negative
40620,chunaw harna ya jitana ye bari baat nahi sangharsh jari rakhe aur aam logo ki ki baat aur bharat logo ki eq https co,positive
16796,rahulgandhi tum sale fake account wale feku ke bhakt ab bangal ko badname karne pe tulle ho kyuki https co,negative
14540,raman bajpai results think aapke autocorrect ne congress ko bjp se replace kr diya,negative
21299,aajtak sardanarohit mandir agar nhi bani bjp ko hinduo par se sidha aajayenge agle chunav,negative
34893,abdulsrkians srk worldof trickbolly jo hai tax bhar ke rakhi hai hakle deshdrohi ki tarah ghotale nahi kiye https tco,negative
8961,aieshahere mediacellppp jo chor hota ha wo motorway ni banata metro ni banata pore mulk ki security teak ni krta https co otnxxulsjt,positive
20958,swamidipankar bengal ram bhakt nhi criminal gangs ke log violence kr rahe ha,negative
36485,aamra dada ke baare tum rumors failata hai tumko lotka dega ped pe mordor democracy chomdi ka doctor,negative
31879,zaidzamanhamid pakistan allah k nam py bna hy iski hifazt b wohi kr raha jaison k bohkny sy kch nh hoga,positive
7526,display ur ac u r kanjoos one expects,neutral
43487,ye saare data tabhi aaye h jb opposition ne debate pe aane se mana kr diya h well played bjp,neutral
42179,rssurjewala incindia month ke liye hi kyu hamesha ke liye band kijiye kyuki us se aapka koi fayada nahi hai https co,neutral
30669,tarekfatah kisi ko apni tarhna mat samjho khali nam k muslim tarak fatah itni chaplosi mat kero india ki https co,negative
13181,myogiadityanath c sir big fan please sir develop town anand nagar,positive
31636,rt meenakshishedde shabash india dark ages mubarak ho hour lynching one bloodcurdling indian short documentarie,neutral
9218,mohobbat ka kissa sabhi ka thha hissa thhi chaandi ki gudiyathha soney ka gudda nazar lagg gayi iss dosti ko https co,neutral
24608,piyushgoyal manniye mantri mahoday bharat sarkar bhartiya railway general bogiyon ki halat bohot kharab h https co,neutral
27200,ani sala khud hindi pic mein kaam kiya paisa kamaya pura hindustan tumhe ijjat diya aur abhi tum sala hindi l https co,negative
24480,precious tabuu mai ne pocha kya https co,neutral
8101,wish happy birthday krishna sir stay https co,positive
8977,bahut kam log apke brother ki tarah hote wish luck fr future ahead,positive
2451,vientoaureo hooo ggod please tell im fan incredible,neutral
6944,rt nidhiyogi took months kamal nath show true colours rahulgandhi saying corruption case,neutral
26643,amitjaiswaal madarchod baharchod radwe tere maa ka bhosda tuz jaisa gira hua aaj tak nahi dekha aur na dekhna https co,negative
37608,pakizaaurat teri maa bhosda mulli maadar chod tu muslim ke naam par kalank hai band kar kutiya ch https co,negative
39881,malikkhalidayub followers pr apko mubarak ho ab party kb h https tco,positive
31443,narendramodi well come modi ji save village city country jai hind,positive
24880,true wasimakramlive bhaiiiiiiiiii bhaiiiii miss pakvwi https co,positive
15559,ji tumhare liye mayawati hi h baki bjp tumhare liye kch bhi krle tumko nhi dikhega bjp hi phle party h https co,negative
24632,iqrarulhassan kon maryam mukhtar main nhi janat naam ko aur main narrative ka matlab b https co,neutral
42664,aageseleftlelo spectatorindex lagta hain bhakto ne bhi like thok diya beechare low iq bhakts,positive
4464,ik hmari team mein potential h bs wqt kxh axha nhi chl rha pr bounce back strong ia,positive
5948,drmuradpti assalam alaikum sir sall say ho gaye hain mery school ggmps sufi ghulam muhammad choti bala ka aj tak bhi gate nahi laga,neutral
8523,ca nt say jai shree ram west bengal mamta di take action watch full video https co oeiwtbmkqz,neutral
30310,fatwaman return abe pagal ho kya kuon islam ko badnaam kar rahe ho kahan karachi aur kahan ranchi ranchi nam https co,negative
28200,realoilsheikh alhamdulillah masha allah also favorite qiraa naming second male child insha al https co,neutral
39884,kabhi socha hay k har taraf pakistan dushman hamari establishment ko nazar atay hayn lekin ki https co lunbufjwox,neutral
28757,golden words har lafz matlab hin hota hy aur har matlab hin farq hota hy zindagi cheezen totny ke liye https tco nan,neutral
45116,boss even dili kaayo ta close kay look dyud ever since katong ki guide ko nmo acquaintance hahaha https co,positive
36395,railwayseva irctcofficial jo tum online dekhte ho vahi ad mei dikhta hai iss se jyada clear koi nahi https co yjaylggazb,neutral
24502,babes anal bechari ko b chufwaye gi ab,negative
15923,tu bhi tha yaad h aaprajasthan ka time ya bhul gaya https co,neutral
1695,bprerna jai shri ram bahen ji aur waise bhi r excersing freedom speech,neutral
3280,vishal abhinand ka muh suja tha tum jahilo ne apne hi pilot ko mar diya anpad kahike https co,negative
23389,happy day cricketkacrown jeetega imvkohli hi https co loazapelct,neutral
2609,priya tere jaise fake update de ye baad tweet delete kar deti hai jab isko khud pata ch https co,neutral
1922,india tohin qki mai tumhari tarif kabhi bhi nahi karungi qki tarif aapne se aachhe logo ki ki jati h mai https co,negative
19602,timesnow saale ko dalo jail non bail hon chayiye,negative
37703,paunmahesh inc adiravia incer anurag ye sabh feku ki hugs ka kamaal hai,negative
6869,jeb r going big campfire rekindling hope workshop right https co,positive
8811,rt today created history tv gave seat analysis republic bharat covered many seats,neutral
22053,modi narendar sir congrats huge win sail employee huge fan made modi team befor https co,positive
9942,rt tbird athletics jake denham good luck boys,neutral
30316,rt ye yaha se suru hua hai https co xcrcehjhko,neutral
5724,timesnow mamataofficial derekobrienmp mamta banerjee jai shree ram vande matram bharat mata ki jai bengal ki https co,positive
25705,saale ki sirf shirt phada tho itni halchal jo mathura bharat yadav ka jaan li ye darindon ne uska kya chal b https co,negative
44823,australia bangladesh afghanistan west indies sri lanka aur new zealand k alawa koi b ye world cup jeet skta hn https co buuywdinsz,negative
41818,apni chori band kro coffee ke name pe pani pilana band kro warna consumer forum complain krunga aur wohi coffe https co,negative
37293,allah islam ka elm smj atta farmay sb ko hmm ko b,neutral
43114,blossom zuhaib sheikh mujhey lgta hai rozey ki waja se ap ka dimagh kaam karna band kr gya hai sana,negative
15960,people making fun zartaj gul ke iss ko kya pata hai taqreer tu hoti nahin zartaj like f https co,neutral
27800,love read watch interviews thats good research favs https co ljrulombrv,positive
38154,romeomustlivee komorebi koi thodi kripa drishti yahan bhi rakh le main bhi buri nahi utna nahi https co ggcmqltzow,positive
43435,sushmaswaraj wrong wd modi shah bjp ke bure din aane wale hain party moving towards tanashahi https co,negative
3647,acharyapramodk jb hindustan khud hindustan ke bare nhi sonch raha h dhrm ke naam pe bjp jaise logon ko jitaya https co,negative
35500,febmiro afkhhan topi pehno pehnao nahi sal ki tomhe bhotto se pehle ka pata nahi bat krt https co,negative
42211,holybilal ye din kabhi ni aaega love army nd stand army insha allah,positive
26452,dear mom wife agar maid kaam pe nahi ayee toh ismein hamare koi galti nahi hai regards father hubby daughter son,neutral
19268,rabridevirjd pehile btawa k ye tumko likh k kon diya hai ye hi sab jo yaha likhi ho tum baaki uska bhatiyan https co,neutral
19087,fortnitegame bohot purani ho gayi hai har noob ne kharedi hoti hai mera pehle mood tha khareedoo https co ahkxqaigxq,neutral
36083,rt nakbicara istikhara real seek allah gives youre ready might hurt know,neutral
14418,vjeetratoniya yogendrayadav good morning sir kabhi delhi ghumty ho aap karty ho modi pm modi pm,neutral
5142,abhisar sharma tero ko gali sunne ka shok hai lagta hai ispar video banan bhikhari sale https co,negative
21263,aakankshacharu ppbajpai well said aakansha ye purana bargadh sirf aur sirf negative hi bolta h,neutral
16643,congrats seng jao factor best wishes https co,positive
6987,flipkart flipkartsupport flipkart support ghatiya ekdm amazon far better https co,negative
20947,amjedmbt aimim national bure logo ko jhat se pehchan nahi hoti aur ache logo ko jarurat nahi jhat ya mazhab se https co moofcrjczk,positive
15668,sumorizvi q k modi ka yar pm bnta tu wo zrur invite krta usy half brdari ki taqreeb men,neutral
9137,rt livingfoodz bas hours hain aapke paas taiyaar ho jaaiye guessthecommunity win exciting gifts invite kijiye apne friends au,neutral
29759,rt nandani manik tum yanha kyu aaye manik ager main nhi ata toh nandani ager tum nhi ate toh surprise surprise rahte lakin tu,neutral
5025,rt ysjagan hearty congratulations jee rankers proud telugu toppers wishing best future,positive
22533,narendramodi pmoindia sir voted nation apko kal ke result ke liye subhkamnaye jai hind,positive
27653,baati chokha restaurants kholne ka mtlb koi sense responsibility ni haikharab khana dete hai customers ko,negative
41654,narendramodi naqvimukhtar shahnawazbjp shahid siddiqui incindia sudhirbhardwaj https co,neutral
22692,rt avinashjhaveri hi beingsalmankhan bhai excited celebrate eid year bhaijaan fans gaiety galaxy,positive
15821,hi topper girls kota factory kotafactory awesome series students inspired jeetu bha https co,positive
13333,rishibagree biggest idiot india ever seen dukan band kar aur sarak le futiye vote chaiye ga u ko,negative
13272,rt tinder india amalfiyatchweek meri jcb kismat hai lkin itni buri bhi nhi ki tum muje yatch pe na lejao,negative
28043,ayushmishra ind rafale gandhi agar ye fake news hai phir iss kratya k liye iss https co,neutral
25226,bad good jab na umeedi bohat ziyada ho jaye insan tarah k raste talash krta hai khush rehne ki koshish krta hai,neutral
1841,great speech pm sir sabka saath sabka vikas sabka visvas great bharat,positive
17236,ani gsurya abusing children big crime haramzade ko badi saza honi chahiye isliye nahi k muslim hai c https co,negative
38937,akshay brigade sidha simple chori ho gaya vo bhai kisi ne bana ke da kar diya already exist aata,neutral
27243,akak musical songs thank much anmol nice story nice song enjoying much musical https co,positive
8885,bjp ki chunav kaladhan vapasi har saal krore naukari mahangai kam karne musalmano ko bharat se hatayeng https co,neutral
36118,acharyapramodk nakli santo ki vaani puranata nahi hoti se modi ji theek h https co,neutral
18181,engineer huma u must said k main patwaran houn aur wo sab samajh gai houngay,positive
16229,rt srkuniverse lucky fan mannat king khan delivers box full king fruits mangoes directly hands k,positive
8368,emir izzat get well soon jat selamat hari raya aku maafkan semua salah kau jat semoga tenang ye,positive
1652,rt lukeeclair ff great weekend politicaldani bhav popat connorjonescons ali panju theblondpond stephiebellabb mrrhysbenja,positive
45152,worse stone pelters ye kuch nai krenge j k police hume kuch krne nai dete government kuch https co,neutral
15141,may ghanta bharat band modi welcome,neutral
31357,aajkamrankhan wukla pehle iftikhar choudhry ka sath dene ke result bhugt rahe hain wo etne bewkoof nahi hain k https co,neutral
16540,hardikpatel priyankagandhi paresh dhanani ahmedpatel kcvenugopalmp rahulgandhi jm scindia https co,neutral
10099,dejouska sub happy national water flowe day new homiees hope long long term relationship https co,neutral
12983,acharyapramodk duracharya tum kahena chahate ho ki hindustanis medias kutte ki dum jaisee hin jo kabhi sidhee nahi https co,negative
5309,itsaquariangurl roza hai koi kaanch nahi jo ghalti se toot jaega aesy nothing worry,neutral
1766,rubikaliyaquat rubika gandi bata jo andar ko matri banya h bjp ne kya bayan deya h sali haramkhor terei chod https co,negative
28113,itna gussa araha hai saala roz post dekhti thi pata hi nahi chalta kya horaha peeche se really sad https co,negative
40739,rssurjewala incindia month ke liye hi kyu hamesha ke liye band kijiye kyuki us se aapka koi fayada nahi hai https co,neutral
1637,sid abu gulbukhari gandhararfe kute ki tarah bhonkta jb k ye farishta k cousin ka wo attitude jo tere jese https tco,negative
35009,narendramodi modi g ko mera pradam aur jeet ki subhkamna mera aap se nivedan hai ki sabhi government schools aur c https co,positive
31452,fiyazchohanpti ghatia maa ki aulaad tere jese bekaar log kr bi kya skty hain saly gandu tu tou wo chutiya hai jo https co,neutral
15267,english bolne wale chhiye isko bc beingdevilrj jab mai bolne laga toh ye block kyun pel gayi https co,negative
26288,nahi ab hum apne chune gaye netao k piche padkar apne area ka kam karvayenge mo https co dhjswryjeo,neutral
11013,aajtak milan reports degree ki jaanch hone pahle mat bolo rahul ke jija shatir chor hai ye innocent,neutral
19640,hrjaf sarfaraza mai kyo nawaj ya nawaz bolu bc muslimo ke allah ki chut bas kam hi nikalna hai u https co pxsidyfotn,negative
31890,gandhi sirf wo nehi hota jo gandhi ke bansaj ho gandhi wo hote jo bapuji ke adarsh pe chalte hain ajj log sama https co,neutral
5455,maryamnsharif bibi ye jo video dikha rahi ho ye kher se tumare chor papa aur chor uncle k kale kartooton ka result https co,negative
23074,acharyapramodk ye original gandhi nahi sirf pahnava tha mukhota pahnne se koi gandhi nahi banta ganhiji ka ek https co,negative
32735,amibangali kuchh socho uske baare kisi k bare kabhi na kabhi sochna padega hi aaj hi q nahi kaal k https co,positive
3444,santching payal shashwatpandey https tco,positive
6854,rt yahi ladai hai us kitaab ki chalani padegi trailer movie eagerly waiting watch loved,positive
29389,poojashali deepscribble madam koi acchi kitab padho aisi violent kitaabe padhkar aap bhi violent ho jayengi,positive
19552,shanu sab jo mar rahy h wo sale bol rahy h mandir gosht khe rahy ho jhute kon khe dega ya mandir h mandi https co,neutral
3351,white sahi rehega skyblue ka koi bharosa nahi raha ab woh baljit ki friend skyblue pehan ke hi ga https co,negative
9503,myogiadityanath manani mukhyamantri ji banda bhoomi sanrakshan sinchai avm jal sansadhan vibhag bhi bahut bhars https co,neutral
17346,pagal aurat doctorrsays https co,neutral
15415,wish extremely happy blessed ramadan ramjaan month wow powerful celebrity katri https co zgpevwtcet,positive
11382,bkl ki shakal hi suar jaise hai usi ko dekh k log paisa fenk dete hai,negative
27829,rt pledgeagainstcorruption gurmeetramrahim good afternoon guru g bless us give us power sewa,positive
21219,tragicking msisodia free thinker ko bhul gya tu samosia jaisa handsome nhi hai ye taklu hai,negative
2415,happy birthday bhaiya happy many many returns day imrizwanpak https co,neutral
12927,kashmala says zummii chal phutt itsmornii meri merzi iamshankazmi urooj says https tco gkfgmwfleq,neutral
21851,manzoor miyan thank much rt liking poetry appreciation boosts zeal mo https co ufuzuutlqk,positive
26243,wuzgar wuzgar jab pashto nahi samaj aati wese fazool bakwas na kar khuda ki laanat ho k haqeeqat jan k bhi https co,negative
15770,every problem needs solution need jo hoga baadmei dekha jaayega,neutral
27345,mesilviya flyyeti thesanjiv devilruck gift guys la jityo bhane haha,neutral
15073,global ajit wo gunda gandhi jisaka beta musalaman bana kya gandhi murkh gadaha tha jo etihash nahi padha tha jo https co rjjseniwkt,negative
24061,ipunamchoudhary narendramodi beingsalmankhan polticians bhi wahi krtr h lime light aane ke liye,neutral
27300,shyxmm hahaha kitkat forgot abt thank shyam,positive
41866,rt mohit fc repost masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi hota kaafir premieres,positive
22152,bashirahmaad wonder strong six beautiful strong women may allah give long life able com https co gvseouxjkb,positive
23054,media ka level bahut high ho gaya hai ab congress kya karegi aap jaise mahan logo ke beech itna hate aap logo fa https co wtpovygmrl,negative
19370,rt panktii hey guys excited really suprb seducted coolness excited watch movie watch guys,positive
31718,repubindia ndtv lost case kuchh na ho sakta iska,neutral
10096,manojtiwarimp bahut badhiya inciative hi bhaiya aapko phir se zabazsttt jeet pr hardik badhai,positive
43640,rt wallace asti love getting good reviews thanks edel ryan twitter lovely one love wallace asti best ita,positive
14113,rt pjdecarlo awesome video project using raspberry pi enhance retro game consoles lets things like stream games throug,positive
24015,nhkms something wrong dont worry kite jumpe nnti k insyallah jage diri nk raya ni,positive
43982,gurmeetramrahim derasachasauda love u meet papa dhan dhan satguru tera hi aasra gud morning satgur maula bless https co,positive
28119,dhruv rathee ever heard jingle used say kids chidte ko chidayenge laddo pede khayenge wh https co,neutral
29614,hussorks tmkoc ntf haan har episode khatarnak hota h,neutral
34660,pradhanamntri ki kurshi ki izzat hamesha ki jayegi lekin us vyakti ki bilkul bhi nahi jise desh pujipatiyon ne apn https co,neutral
22133,aaj boht samose khane ka mann karra hei love ultimate akshay kumar https co,positive
29680,mamataofficial didi aap ko jai shree ram fasa k apna mota bhai amitshah bengal jeetne ki taiyari lag gaya https co,neutral
26692,narendra modi amit shah made sure worst nightmare fake liberals came true ab saalo ki fati padi hai,positive
3029,ghummans kuch bachy maa sy qabo nahi aty jab bap ka chittar kam ata hy ye aakhri option hy maa ki bat sunna https co,neutral
41623,worldcup ka pehla upset bangladesh ne south africa ko runs se hara dia bangladesh rahim south https co,neutral
30788,perdeas ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jny https co,positive
2315,good heartwish happy blessed ramadan ramjaan month kinds hon secretary gen https co kqajlomcjo,neutral
31684,narendramodi great congratulations sir ap ko bharat mata ne bheja avtar like lord krishna ram desh k https co gcdxqepoue,positive
29692,jashipur ka electri department world ka sabse matherchod aur yeha ka local neta puchiye mat,negative
12953,jab zee news wale bare hin besharmi k sath congress party ka virodh kar sakati hai jab congress ne apne spoke p https co,negative
13255,rana bandri jhoot bol bol teri shakal sour jesi ho gae baghairat admi tere mian kanjar ne tex k paison https co,neutral
37874,tarekfatah tere jaise murtado ko interfare karne ki koi zarurat nhi hai khabees murtad,negative
22529,omg baby big boss ca nt wait see aap hi jitoge know soooooooo https co,positive
7213,beardpencoffee exactly jab tk hota weather like coz cool something bearable har https co,positive
34613,nickeldimedolla even ganna say wan na say,neutral
28627,krushna kas duffer admi ya aurat jo bhi hai tu tera ye krishna buri tarah se flop ho ka https co,negative
39835,ptiofficial imrankhanpti personality ho imrankhanpti jaisi ho dil lattoo hojay jis per,neutral
16311,piyushgoyal voted modi jee corruption free administration unable curb malpractice durin https co,neutral
26370,rahulgandhi rahul ji desh ko aap ki jarurt hai aap k apno ne desh ko sich sich k es layk banaya hai hum jroor k https co,positive
34280,anannyasarwar ruburubiya smile ani sirf majak hai lightly lo,neutral
28842,hmm ane wale mausam ki pyari se shurawat best feelings love saturdayfeel https co,positive
10478,rt srivastava dj madhukishwar pta nhi kyu hindu ladkiyan gandgi girti hi ja rhi hain libral hindu hone ka ye result hai,neutral
40477,tarekfatah bhik ke visa par reh rahe ho aur dusro ko clothing opinion baatt rahe ho wonder make bhakts orgasmed,positive
25936,taeionysus used watch pyaar ki ek kahani pabitra rista uudaan sasural simarka made life entertaining,neutral
2795,past pr sb ko bulaya pr gaye nhi madarchod bahut bde bhrast niyam kanun ke ho ek baap ki jayaz awlaad ho innovator https co,positive
36429,sir amitshah fm hm eam dm deputy pm wud love see u one role president post huaa purana iss https co,positive
42908,maryamnsharif es orat ki koi apni pahchan nahi chali pm pakistan ko bolna yahi soch ker bol datinhy chalo esi https co,negative
32889,girirajsinghbjp congrats sir need help see country get new heights pashupaalan ministry https co,neutral
26630,rt mamataofficial mamta didi jai shree ram jai shree ram jai shree ram bhoot pisach nikat nh aave ram name jav name,neutral
4288,rt kennyeazyy god told tell best yet come glow gon na shine,neutral
3404,rt ottomanarchive eid celebration topkapi palace istanbul morning eid topkap ı saray ı nda bayramla ş ö,positive
27496,hi ansh u payal rohatgi inko apne haal p chhor dena chaiye inke pichwade khud ba khud may ko chhata https co,negative
8007,sushmaswaraj aaj bharat kai har nagrik ko aap par garv hai jis trh se aapnai apnai bitai five years mai foreign https co,positive
43723,rt avaljk femme code shopping u look good u couldnt pay wear shit luv u n ur weirdo style h,neutral
15463,rt penny muchongo danielmarven murena vhana vhavho khevha vhari nnyo ua ima nga chiskop ndi yone love,neutral
956,sardanarohit baat mein koi shanka nahi hai hydrabaad hi nahi aise bahut se muslim bahulak ilake hai jo aantankw https co,negative
20759,said ki jcb khudai k kaam ati h yha dekho bhrayi bhi chal rahi h https co cwtuqaohvj,neutral
17209,haroldbingo thank u tha luv g,positive
15218,srbachchan namastey sir sir please apna bodyguard rakh lopls sir monu sharma haryana,neutral
24637,navsekera swarnim itihaas banega bharat naye pankh le udega tez raftarnayi soch hai har din ek nayi khoz hai https co,positive
28197,rt viratkohlisera peene ki capacity jeene ki strength account ka balance aur naam ka khauf kabhi bhi kam nahi hona chahiye virat,positive
33550,mamataofficial mamta banerjee ram naam ki mahima hi alag hai jb bhi ram ka naam japo toh hmara mn anand se bhar ut https co fykjmmipdp,neutral
18782,republic lagbhag har state mai aapki sarkar hai center mai bhi bahumat se aap hai president aapki pasnd ka hai https co,neutral
14063,asad umar yes wishing best pakistani team losing best boys harny mai b bari mehnat lgti hai https co epnbooopjj,negative
6459,rt janabendov great question great answer yanni see https co kexqhjgxft https co,positive
15558,ranaayyub librandus still nt digest modi pm abhi suruvat hai tak bjp ko hi rahna hai,positive
33821,narendramodi amitshah sir blind supporter bjp dumb sense arrogance bjp mla https co,neutral
45023,hate feeling im sneakdissed dont say nothig feeling like bitch,positive
27670,republic mardo se kya dushmani hai ab kya tere free ke chakkar gender change karva le ghunghruseth,neutral
2272,rt bewise chooseright gurmeetramrahim good afternoon guru g bless us give us power nd sewa simran,positive
20702,kapik sibal ji london gaye ye evm ka malum karne kuch nahi hua isliye congress chup hai kuc https co,positive
35343,gkldh samajwadiparty pragna thakur ko congress ne fake case create banake fasaya tha isas https co,neutral
8639,manakgupta manik bhai aap log ko samajhna hoga modi ji ko samajhne ke liye aisa insaan chahiye jo barat kuch le https co,positive
35553,ka lounda kitna bada chutiya hi tu btw r u born halala asking,negative
2119,rt nil desistupides rssurjewala incindia nilesh bhai bhadwo k much nhi lagte yagi media atal ji ke kheelaf jhoot,negative
4020,rt mr rajpoot sure many times going want wish happy birthday thought better start right,positive
34752,max fashion way showcases true spirit ramadan heartwarming campaign iss eid dil aur darwaaze khule ra https co,positive
24793,rt incindia today remember honour raja ram mohan roy father indian renaissance founder brahmo samaj pay tribute,positive
23860,never ever like girls completly diffrent disciplined gir https co,positive
